f_waypoints_s,f_waypoints_d,f_s_d,f_d_d
61.68344737841108,-0.08416311480480324,4.455947210314161,-0.32210984535452997
62.57529673631897,-0.16092790322726994,4.4657516742977945,-0.4450034256401891
63.46910110300027,-0.26145992126682144,4.47546871850654,-0.5575177091551295
64.36484304696386,-0.3825362162399504,4.48509912240341,-0.6491860210187829
65.26250529214344,-0.5193893181736569,4.494643658501474,-0.7147710044497502
66.16214662495513,-0.6666984474942359,4.50522470530702,-0.7541646716628428
67.06398649415026,-0.8194776086896582,4.517020413097897,-0.7698959083052421
67.968176577488,-0.973151861979933,4.528683649561044,-0.7631222863714532
68.87446724034264,-1.122626583091054,4.536917787894576,-0.7251691015820537
69.78246212031299,-1.2610164857509902,4.546000291995806,-0.6541310594434494
70.69226805035524,-1.3828986646074763,4.555001813550179,-0.5622757738579561
71.60386888256065,-1.485311412762783,4.563923074624301,-0.46109524160423326
72.51724861300046,-1.5665035093788393,4.5727647908465965,-0.3476796665052588
73.43233172510323,-1.6231618833747863,4.5806454574246676,-0.21596563386589765
74.34904589637956,-1.6520860210719435,4.589338071468359,-0.07214732346389156
75.2674933737038,-1.6521225774726473,4.597953179351166,0.07033208533691288
76.1876587023581,-1.6240965666080986,4.606491472143112,0.21046021586136798
77.10952656542389,-1.5682993296410752,4.614953634752414,0.3453810430805251
78.03308178255318,-1.4871451483621156,4.623340345980425,0.46243771641352743
78.95830930875091,-1.3849906912079055,4.631652278576088,0.5546033571398882
79.8852603386192,-1.2670516125549969,4.640866864485307,0.6205571892963673
80.81412598078929,-1.1384010222171885,4.65113924724635,0.6620182176980617
81.74503832500315,-1.0038650966561415,4.661296266333808,0.6792509951968325
82.67806597884436,-0.8682090621980222,4.672689792092781,0.6738516981649418
83.61336254784484,-0.7356563506804558,4.683938155893936,0.6485206960289892
84.55089912434482,-0.6099404570157677,4.695043207208144,0.6061061731845013
85.49064716898948,-0.49407299113156233,4.706006771942644,0.5507932419303998
86.43257850603652,-0.39017530211991863,4.716830652741268,0.48717268860470153
87.37666531872348,-0.29946355280153925,4.727516629280828,0.41962552645585516
88.32288014469408,-0.22233116178120632,4.738066458563735,0.3519538029182794
89.27119587148276,-0.15848565108203486,4.74848187520689,0.2871962259833433
90.2215857320569,-0.10710833084015539,4.758764591726887,0.2275761947317521
91.17402330041564,-0.06701481439161107,4.768916298821593,0.17453900729806543
92.12848248724501,-0.03680211169426069,4.77893866564813,0.12884382711049164
93.08493753562819,-0.01497411290322118,4.78883334009732,0.09068403826435605
94.04336301681056,-4.182369924882779e-05,4.798601949064641,0.05981668459486755
95.00373382601869,0.009402040539218996,4.80824609871771,0.035687656902018076
95.96602517833254,0.014632331953038539,4.817767374760385,0.017544155179665632
96.93021260461033,0.016761552189600407,4.82716734269348,0.004529762057532807
97.89627194746527,0.01672704030156976,4.836447548072168,-0.004239680212698823
98.86417935729352,0.015291421731326854,4.8456095167601045,-0.009619167926382842
99.83391128835295,0.01305266206617099,4.854654755180314,-0.012395049001298775
100.80544449489156,0.01046046798755568,4.863584750562872,-0.013260605091858758
101.77875602732546,0.007836289146478569,4.872400971189445,-0.012803996432377498
102.75382322846545,0.005394725242340217,4.881104866634702,-0.011505813413837761
103.73062372979176,0.0032646802896645964,4.889697868004657,-0.009743642088865958
104.70913544777606,0.001509096681486533,4.898181388171972,-0.007801346478249752
105.68933658025058,0.00014252530905231072,4.906556822008267,-0.005881135411872319
106.67120560282329,-0.0008538641564936135,4.9148255466134625,-0.00411686810658932
107.65472126533885,-0.0015199574080851047,4.922988921542206,-0.0025874270171158315
108.63986258838467,-0.0019069790790819635,4.931048289027413,-0.0013293265824171493
109.6266088598414,-0.0020701746436515055,4.939004974200957,-0.0003480196080042744
110.61493963147741,-0.0020635968384593853,4.946860285311549,0.0003723963016236536
111.60483471558676,-0.0019366629499002292,4.954615513939843,0.0008611817840524802
112.59627418166976,-0.001732142075568373,4.962271935210799,0.0011546388395867028
113.58923835315606,-0.0014852475660784516,4.96983080800334,0.0012913491454914566
114.58370780416944,-0.0012235412744820086,4.9772933751573385,0.0013087837362512308
115.5796633563337,-0.0009673963959333031,4.984660863677968,0.0012410706255940693
116.57708607561935,-0.0007308094037834284,4.991934484937445,0.0011176997467503879
117.57595726923047,-0.000522395043886404,4.999115434874209,0.0009629534815332585
118.57625848253123,-0.000346438877325062,5.0062048941895565,0.0007958705978253725
119.5779714960115,-0.00020391779613972155,5.013204028541775,0.0006305771405716585
120.58107832229122,-9.342940904496784e-05,5.020113988737803,0.0004768462063172981
121.58556120316287,-1.1995948781421212e-05,5.026935910922444,0.00034077695666749055
122.59140260667164,4.4272423718769936e-05,5.033670916765177,0.00022550986754022421
123.5985852242328,7.965586855296755e-05,5.04032011364458,0.00013191891532222233
124.60709196778589,9.843583728357239e-05,5.046884594830408,5.92415554148104e-05
125.6169059669849,0.00010462380664930373,5.053365439663351,5.62375579718031e-06
126.62801056642456,0.00010178960522270723,5.0597637137324964,-3.142988821187355e-05
127.64038932290181,9.297016289765631e-05,5.066080469050539,-5.470150600200291e-05
128.6540260027122,8.064009957331692e-05,5.072316744226751,-6.699480411796807e-05
129.6689045789806,6.672720762913921e-05,5.078473564637755,-7.094936727523807e-05
130.68500922902626,5.265813616448043e-05,5.084551942596115,-6.892220959693981e-05
131.70232433176105,3.9422112762462246e-05,5.090552877516783,-6.29237062920991e-05
132.72083446512107,2.7643088211471533e-05,5.096477356081426,-5.459542396991356e-05
133.740524403531,1.765308591081005e-05,5.1023263524006515,-4.521845964443608e-05
134.7613791154005,9.56166999875926e-06,5.10810082817418,-3.574240328929626e-05
135.78338376065292,3.3182557572729974e-06,5.113801732848965,-2.6826729080096118e-05
136.80652368828518,-1.2345467152603446e-06,5.119430003775301,-1.8888127323701156e-05
137.8307844339588,-4.31722999157666e-06,5.1249865663609455,-1.2148895040872892e-05
138.8561517176217,-6.179172406049056e-06,5.130472334223277,-6.682933883413199e-06
139.88261144116024,-7.073186264984431e-06,5.135888209339511,-2.457119763312581e-06
140.91014968608118,-7.237766115605955e-06,5.141235082195004,6.332040617611471e-07
141.9387527112232,-6.88580243418365e-06,5.1465138319296715,2.735093860538806e-06
142.96840695049758,-6.198488703814975e-06,5.151725326482535,4.0151547462262205e-06
143.99909901065757,-5.323206400213128e-06,5.156870422734428,4.642511696981512e-06
145.03081566909634,-4.374290296099285e-06,5.161949966648891,4.7769062382716425e-06
146.06354387167292,-3.4357291814515015e-06,5.166964793411257,4.561105136299596e-06
147.0972707305656,-2.5650239420675537e-06,5.171915727565984,4.1167789228616965e-06
148.13198352215323,-1.7975907441538193e-06,5.176803583152221,3.5430430275680657e-06
149.1676696849229,-1.1512513915741624e-06,5.181629163837656,2.9169308896114215e-06
150.20431681740482,-6.30489276351386e-07,5.186393263050655,2.295168836609309e-06
151.24191267613296,-2.3026441967920042e-07,5.1910966641107175,1.7167328754310563e-06
152.2804451736322,6.07260067707504e-08,5.195740140357274,1.2057775952213476e-06
153.31990237643078,2.5738376541802483e-07,5.200324455276837,7.746300719692982e-07
154.36027250309826,3.761322202255215e-07,5.204850362628536,4.266325821710486e-07
155.40154392230826,4.333802565542257e-07,5.209318606568051,1.5869480133568273e-07
156.4437051509262,4.4446071803080686e-07,5.213729921769965,-3.652167963012549e-08
157.48674485212106,4.229662146956296e-07,5.218085033548567,-1.68815739961833e-07
158.53065183350154,3.80403016059376e-07,5.2223846579771,-2.490502280380395e-07
159.57541504527563,3.260874508758249e-07,5.226629502005507,-2.881169950425162e-07
160.6210235784339,2.6721673924839523e-07,5.230820263576664,-2.962193923668263e-07
161.66746666295566,2.090558167245688e-07,5.2349576317411355,-2.824210359108655e-07
162.71473366603843,1.5519218529619169e-07,5.2390422867704745,-2.5440806604907326e-07
163.76281409034942,1.0782119773653248e-07,5.24307490026907,-2.1841449382608805e-07
164.81169757229964,6.803380371788947e-08,5.247056135284572,-1.792651495535518e-07
165.8613738803399,3.6087261700558496e-08,5.250986646416913,-1.404971243326666e-07
166.91183291327852,1.1646450415731283e-08,5.254867079925939,-1.0452755349999684e-07
167.96306469862054,-6.0108518182414575e-09,5.258698073837664,-7.284249833741373e-08
169.01505939092795,-1.782695587847482e-08,5.262480258049181,-4.6188103220238664e-08
170.06780727020083,-2.483457072505714e-08,5.266214254432225,-2.4750870772961193e-08
171.12129874027937,-2.806134571146235e-08,5.269900676935426,-8.318671147033977e-09
172.1755243272659,-2.846428279363571e-08,5.273540131685253,3.582052753149339e-09
173.23047467796715,-2.6889057144892925e-08,5.277133217085674,1.1574468661094513e-08
174.28614055835658,-2.4049194854646786e-08,5.2806805239165495,1.634436708299588e-08
175.34251285205596,-2.0520323566804208e-08,5.284182635430765,1.8575996916218508e-08
176.39958255883644,-1.674520837413818e-08,5.287640127450133,1.8907851242176932e-08
177.45734079313877,-1.3045907813251108e-08,5.291053568460068,1.7905117500000744e-08
178.51577878261227,-9.640053856414945e-09,5.294423519703063,1.6045435461107235e-08
179.57488786667258,-6.6589173724641595e-09,5.2977505352709615,1.3714776364998703e-08
180.63465949507753,-4.165527300922927e-09,5.301035162196069,1.121058177083099e-08
181.69508522652143,-2.1716438901868356e-09,5.304277940541093,8.749711941460148e-09
182.75615672724697,-6.528321737429223e-10,5.307479403487944,6.479197487802408e-09
183.81786576967522,4.387610025415866e-10,5.310640077425398,4.488225521849813e-09
184.88020423105263,1.1640505093526608e-09,5.313760482035649,2.820196139169477e-09
185.94316409211555,1.5890047416846365e-09,5.316841130379755,1.4840404756753739e-09
187.00673743577164,1.7787824901842498e-09,5.319882528981995,4.642898711282161e-10
188.07091644579828,1.7937344757817119e-09,5.322885177913154,-2.7037496912066413e-10
189.13569340555725,1.6869541300473795e-09,5.325849570872745,-7.601828869937586e-10
190.20106069672607,1.5030586003218044e-09,5.328776195270185,-1.0488951462727606e-09
191.26701079804522,1.2778992907638424e-09,5.331665532304933,-1.1798597218915618e-09
192.33353628408173,1.0389335391594324e-09,5.334518057045607,-1.1933120166084602e-09
193.4006298240081,8.060288521470955e-10,5.337334238508104,-1.1247128637936474e-09
194.46828418039695,5.925135501539605e-10,5.340114539732709,-1.0039116376341205e-09
195.53649220803115,4.063291332576808e-10,5.34285941786023,-8.549340403264244e-10
196.60524685272892,2.5117776426968583e-10,5.345569324207163,-6.962153316623089e-10
197.67454115018396,1.2759153360289904e-10,5.348244704339899,-5.411261056966025e-10
198.74436822482036,3.387794011467709e-11,5.350885998147979,-3.986658929409224e-10
199.81472128866224,-3.308181911165602e-11,5.353493639916431,-2.742274691303956e-10
200.88559364021748,-7.718832055567563e-11,5.356068058397167,-1.703601584631794e-10
201.95697866337593,-1.0262765716610146e-10,5.358609676879482,-8.748265126544684e-11
203.02886982632165,-1.135099872443408e-10,5.361118913259651,-2.451444408614559e-11
204.1012606804588,-1.136247929184282e-10,5.363596180109644,2.0590132091344433e-11
205.1741448593515,-1.0629273265941591e-10,5.366041884744955,5.041001877641342e-11
206.2475160776769,-9.429388951495937e-11,5.368456429291578,6.77242725047017e-11
207.32136813019184,-7.985347717624567e-11,5.370840210752126,7.526885332072404e-11
208.39569489071263,-6.466817221412935e-11,5.373193621071103,7.557141903120498e-11
209.4704903111076,-4.9958793967261306e-11,5.375517047199349,7.085078736755109e-11
210.5457484203028,-3.6537748923566835e-11,5.377810871157665,6.296763269561506e-11
211.6214633233002,-2.4882274207600378e-11,5.380075470099624,5.341379428907979e-11
212.69762920020838,-1.520690817792125e-11,5.382311216373581,4.332895654139938e-11
213.77424030528564,-7.530698374104434e-12,5.3845184775838995,3.353515045764115e-11
214.85129096599536,-1.7363884803083661e-12,5.38669761665139,2.4581315683062874e-11
215.92877558207311,2.3797979165388047e-12,5.388848991872984,1.679190521087943e-11
217.00668862460614,5.06811813481252e-12,5.390972956980644,1.0315111601345726e-11
218.08502463512403,6.5946157879437315e-12,5.393069861199524,5.167685065077866e-12
219.16377822470133,7.21888471346291e-12,5.395140049305394,1.2744727582227168e-12
220.2429440730715,7.1791274184324025e-12,5.397183861681323,-1.4982686244448122e-12
221.32251692775213,6.683227924342009e-12,5.399201634373647,-3.3160355537149993e-12
222.40249160318135,5.904562214120016e-12,5.401193699147224,-4.3554649194360045e-12
223.4828629798652,4.981355083707723e-12,5.403160383539982,-4.789366474280011e-12
224.56362600353577,4.018529058760663e-12,5.405102010916773,-4.77663188809056e-12
225.64477568432045,3.091154377658507e-12,5.407018900522541,-4.4561712560270075e-12
226.72630709592113,2.2487800208851844e-12,5.408911367534813,-3.944027640443398e-12
227.8082153748045,1.5200908670430265e-12,5.410779723115522,-3.3328754653233286e-12
228.89049571940214,9.174863226299428e-13,5.412624274462165,-2.693198560766261e-12
229.97314338932128,4.413059876777983e-13,5.414445324858318,-2.075551763168314e-12
231.05615370456525,8.353578544251623e-14,5.4162431737234975,-1.5134235562221756e-12
232.13952204476396,-1.6908662718059964e-13,5.418018116662394,-1.0263271867754731e-12
233.22324384841428,-3.325840633589386e-13,5.419770445513477,-6.228479567178107e-13
234.30731461213003,-4.2384100210653176e-13,5.421500448396976,-3.0346142858105396e-13
235.39172988990148,-4.592355755095061e-13,5.423208409762256,-6.300949992663268e-14
236.4764852923644,-4.537275091073204e-13,5.424894610434586,1.0722143070975294e-13
237.56157648607825,-4.203205654144695e-13,5.4265593276613115,2.1783278036317134e-13
238.64699919281378,-3.6981878673649825e-13,5.428202835157445,2.800384868929754e-13
239.73274918884945,-3.1080161421783474e-13,5.429825403150666,3.0474400239857963e-13
240.8188223042772,-2.4975184191499596e-13,5.43142729842575,3.0193013810969283e-13
241.90521442231665,-1.9128080948357322e-13,5.4330087843684405,2.8028771772628413e-13
242.99192147863818,-1.384060801929795e-13,5.4345701210087505,2.4704933974061954e-13
244.07893946069478,-9.284726186809279e-14,5.436111565063717,2.07968290106904e-13
245.16626440706233,-5.531506139274983e-14,5.437633369979613,1.674004904414396e-13
246.25389240678808,-2.5776805454074363e-14,5.439135785973618,1.2845228235696693e-13
247.34181959874775,-3.688379148755425e-15,5.440619060074958,9.316405310379877e-14
248.4300421710107,1.181216851008632e-14,5.442083436165525,6.270664197506041e-14
249.51855636021304,2.1750133420145075e-14,5.443529155019976,3.7573762078127966e-14
250.607358450939,2.7196767302083052e-14,5.444956454345318,1.775911495072378e-14
251.69644477510985,2.9185179835551995e-14,5.446365568819997,2.9113744705067593e-15
252.78581171138097,2.865472720843537e-14,5.44775673013248,-7.536230154254723e-15
253.87545568454635,2.6418709074623293e-14,5.4491301670193515,-1.4262334314692765e-14
254.96537316495076,2.315027592372964e-14,5.450486105302924,-1.7978580223520263e-14
256.05556066790933,1.9381836752410788e-14,5.451824767928366,-1.9372983723934885e-14
257.1460147531347,1.551383220614215e-14,5.453146375000357,-1.907235011178495e-14
258.2367320241714,1.1829405568154065e-14,5.454451143819282,-1.7620302272664494e-14
259.3277091278372,8.512191158716878e-15,5.455739288916959,-1.5467528257733558e-14
260.41894275367184,5.665095862384854e-15,5.45701102209191,-1.2971107060174419e-14
261.5104296333931,3.3285414066342263e-15,5.458266552444187,-1.0400150145940053e-14
262.6021665403586,1.4971439164535894e-15,5.459506086409754,-7.945438215652352e-15
263.6941502890362,1.3422562356472148e-16,5.4607298277944265,-5.731189380008981e-15
264.78637773447963,-8.161178869944562e-16,5.461937977807383,-3.82753205199676e-15
265.87884577181165,-1.4194265125933648e-15,5.463130735094249,-2.2626509307142643e-15
266.97155133571323,-1.74362084877491e-15,5.464308295769755,-1.0339146970781448e-15
268.06449139992003,-1.8538348379986385e-15,5.465470853449989,-1.1757421134000842e-16
269.15766297672445,-1.8090276735496088e-15,5.466618599284223,5.231596111367015e-16
270.2510631164845,-1.6600459671437762e-15,5.467751721986346,9.316843633373827e-16
271.3446889071388,-1.4488142738608308e-15,5.468870407865895,1.1531317740686033e-15
272.4385374737278,-1.2083579650020064e-15,5.469974840858682,1.2308870660989125e-15
273.53260597792104,-9.633996431928166e-16,5.4710652025570425,1.2042982733431223e-15
274.6268916175506,-7.313128818642837e-16,5.47214167223969,1.1073571029969004e-15
275.7213916261501,-5.232606001476148e-16,5.473204426901196,9.681370626598454e-16
276.81610327250013,-3.453867233166469e-16,5.474253641281089,8.087914088810045e-16
277.911023860179,-1.9996690807504054e-16,5.475289487892585,6.459379869740739e-16
279.00615072711935,-8.645591025196185e-17,5.476312137050957,4.912862497688021e-16
280.10148124517065,-2.3952132203576026e-18,5.477321756901534,3.523906789878596e-16
281.19701281966684,5.583510051030724e-17,5.478318513447348,2.334423772612505e-16
282.2927428889999,9.242113829654951e-17,5.47930257057643,1.360353845660325e-16
283.38866892419856,1.1166705027825827e-16,5.4802740900887565,5.986553578515995e-17
284.48478842851256,1.176777213222229e-16,5.481233231722852,3.3371179196785646e-18
285.5810989370021,1.1415255651251067e-16,5.482180153182054,-3.5933750449663426e-17
286.67759801613244,1.0426947073768053e-16,5.483115010160443,-6.071993219253889e-17
287.7742832633739,9.063876549910659e-17,5.484037956368439,-7.388211124660147e-17
288.87115230680695,7.530829717254949e-17,5.484949143558082,-7.815500347580332e-17
289.96820280473185,5.980374324679466e-17,5.485848721547976,-7.60078770416785e-17
291.06543244528405,4.519048922332864e-17,5.486736838247924,-6.956551028005532e-17
292.16283894605374,3.2146414648800685e-17,5.487613639683251,-6.057606034192446e-17
293.26042005371073,2.1037460120272048e-17,5.488479270018809,-5.041343691632713e-17
294.3581735436339,1.1990185318864322e-17,5.4893338715826845,-4.010335923408618e-17
295.4560972195455,4.9575143509748796e-18,5.490177584889598,-3.0364074839158264e-17
296.5541889131501,-2.2451495619183797e-19,5.491010548664009,-2.165455095237859e-17
297.65244648377774,-3.7899192633882064e-18,5.491832899862923,-1.4224684184711152e-17
298.75086781803225,-6.005844980715169e-18,5.492644773698415,-8.163628803255314e-18
299.84945082944375,-7.144896993214542e-18,5.493446303659854,-3.4436720917637104e-18
300.9481934581255,-7.465665587588896e-18,5.494237621535858,4.182918767740673e-20
302.0470936704353,-7.200187665163783e-18,5.495018857435961,2.447090370924416e-18
303.14614945864093,-6.547016639080191e-18,5.495790139812003,3.949130888737844e-18
304.2453588405902,-5.668619283125304e-18,5.4965515954792545,4.729175258956827e-18
305.34471985938507,-4.691931731541254e-18,5.497303349637264,4.9595294432572874e-18
306.44423058305983,-3.711061731115394e-18,5.498045525890444,4.795096137170335e-18
307.5438891042634,-2.7912973470334968e-18,5.4987782462684,4.368648478360353e-18
308.64369353994584,-1.9737567029427986e-18,5.499501631245985,3.789008650187142e-18
309.7436420310485,-1.2801772210549478e-18,5.500215799763114,3.141352191843612e-18
310.84373274219877,-7.174887715067421e-19,5.500920869244322,2.4889610176348066e-18
311.9439638614077,-2.8193916637958735e-19,5.501616955618065,1.8758629172145162e-18
313.04433359977276,3.7358773603302384e-20,5.502304173335787,1.3299112795386422e-18
314.14484019118316,2.5551118621652334e-19,5.502982635390736,8.659680181195813e-19
315.2454818920298,3.895533416943522e-19,5.50365245333654,4.889501294516283e-19
316.34625698091827,4.56741832964262e-19,5.504313737305552,1.9658327384024815e-19
317.4471637583862,4.7336028008589505e-19,5.50496659602696,-1.8226702504042392e-20
318.54820054662343,4.539577202983941e-19,5.505611136844657,-1.6544091985813526e-19
319.6493656891966,4.109356127045659e-19,5.5062474657349,-2.563512725038169e-19
320.7506575507763,3.544026316595783e-19,5.506875687323726,-3.024323123461037e-19
321.8520745168685,2.9222393814196506e-19,5.507495904904161,-3.1453614521584214e-19
322.9536149935492,2.302015933638365e-19,5.508108220453201,-3.0237682813330596e-19
324.05527740720186,1.723338024098418e-19,5.5087127346485785,-2.7424841049937507e-19
325.15706020425915,1.2111170441868474e-19,5.509309546885319,-2.369227861960782e-19
326.2589618509474,7.782273858225477e-20,5.50989875529208,-1.9567843412767936e-19
327.3609808330342,4.283876053131676e-20,5.510480456747289,-1.5441770909072378e-19
328.46311565557966,1.5874825746719625e-20,5.511054746895068,-1.1583765599905027e-19
329.56536484269054,-3.7891758423760084e-21,5.5116217201609645,-8.162665672780221e-20
330.66772693727756,-1.712701000699823e-20,5.512181469767473,-5.266609377945491e-20
331.77020050081586,-2.522415119617258e-20,5.512734087749366,-2.9222322678020785e-20
332.8727841131084,-2.917242893169606e-20,5.513279664968823,-1.1119424162679441e-20
333.9754763720526,-2.9996828702111063e-20,5.513818291130372,2.1125929771594118e-21
335.07827589340957,-2.860928282643382e-20,5.514350054795641,1.1116218442560036e-20
336.1811813105768,-2.578412241342771e-20,5.514875043397916,1.661119595362742e-20
337.28419127436314,-2.2150095676114542e-20,5.515393343256517,1.9323682452090052e-20
338.38730445276724,-1.8194352012028682e-20,5.515905039590994,1.9936888683083338e-20
339.4905195307584,-1.427443280555019e-20,5.516410216535134,1.9059780748025708e-20
340.59383521006043,-1.063501142713313e-20,5.516908957150802,1.7210301252914973e-20
341.6972502089381,-7.426822086036481e-21,5.5174013434415885,1.480971615563148e-20
342.8007632619865,-4.7258658925247236e-21,5.5178874563663,1.2185016731964982e-20
343.90437311992275,-2.551555367100598e-21,5.518367375852267,9.57672978050362e-21
345.00807854938097,-8.829417599010202e-22,5.5188411808084865,7.149954594747771e-21
346.1118783327091,3.2744086047288804e-22,5.519308949138598,5.006909088510113e-21
347.215771267769,1.1422812274349692e-21,5.5197707577536885,3.199699983592211e-21
348.3197561677386,1.630694868253849e-21,5.5202266825849415,1.7424146245577694e-21
349.4238318609168,1.8617279981463125e-21,5.5206767985961225,6.219552244174753e-22
350.52799719053087,1.8998741494046476e-21,5.521121179795902,-1.927025537738019e-22
351.6322510145462,1.802273826170675e-21,5.5215598992500246,-7.429436367680554e-22
352.7365922054787,1.6172595961378522e-21,5.521993029093325,-1.0746105713684874e-21
353.84101965020903,1.3839256123355866e-21,5.5224206405415845,-1.2336345753181277e-21
354.9455322497999,1.132432957409542e-21,5.522842803903244,-1.26301142446034e-21
356.05012891931534,8.848034158224525e-22,5.523259588590962,-1.200903734986857e-21
357.1548085876422,6.559988925994755e-22,5.52367106313303,-1.0796452390672973e-21
358.2595701973142,4.551277487832118e-22,5.524077295184635,-9.254331749669669e-22
359.3644127043378,2.8666011321291747e-22,5.52447835153899,-7.585161366896073e-22
360.46933507802095,1.5157010481103326e-22,5.524874298138313,-5.937119603563854e-22
361.5743363008031,4.835303806650379e-23,5.525265200084666,-4.41119830841693e-22
362.6794153680884,-2.6110106232857582e-23,5.525651121650665,-3.0692010707647024e-22
363.78457128808026,-7.585012930296435e-23,5.526032126290047,-1.9418256539221968e-22
364.88980308161825,-1.0526476262494278e-22,5.526408276648096,-1.0362772613673576e-22
365.99510978201715,-1.187183125241568e-22,5.526779634571954,-3.430609603940704e-23
367.10049043490807,-1.2026725180619478e-22,5.527146261120782,1.582361403004257e-23
368.20594409808155,-1.1349072633398638e-22,5.527508216575803,4.942378985240092e-23
369.31146984133244,-1.0140460133060573e-22,5.527865560450211,6.941220474056096e-23
370.41706674630717,-8.643882974699934e-23,5.5282183514989605,7.869270381065202e-23
371.5227339063527,-7.046004380641549e-23,5.5285666477284225,7.997005351844357e-23
372.6284704263673,-5.482391544025601e-23,5.528910506405924,7.563501733793226e-23
